date,rainfall_mm,soil_moisture_percent,humidity_percent,river_level_m,temperature_c,flood_risk
2021-07-08,13.99,30.84,74.72,4.83,27.17,0
2026-05-03,30.46,48.71,88.97,6.15,29.7,1
2021-10-31,19.95,26.63,60.91,6.46,26.83,0
2023-08-23,20.8,26.99,69.36,6.41,19.94,0
2020-07-11,24.76,40.07,86.07,3.85,30.17,0
2023-09-20,76.49,22.63,91.3,3.85,25.17,1
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2023-12-29,65.12,22.03,79.17,8.63,29.2,1
2025-03-07,16.05,18.63,91.83,4.69,32.11,0
2024-02-22,16.43,42.18,61.38,2.06,29.6,0
2024-05-15,14.17,45.3,85.22,6.41,24.69,1
2022-09-03,74.91,25.16,87.78,5.54,25.39,1
2024-06-04,26.95,35.91,77.52,6.91,33.75,0
2023-08-27,23.42,26.65,61.76,4.44,23.28,0
2024-10-31,79.8,34.36,72.24,9.26,27.06,1
2021-09-28,45.92,37.95,83.93,0.0,25.02,0
2024-12-04,31.23,36.19,78.36,5.98,25.69,0
2026-05-04,16.57,21.49,79.45,3.28,29.03,0
2022-10-05,13.08,19.44,59.47,6.46,36.99,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2024-05-15,14.17,45.3,85.22,6.41,24.69,1
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2021-02-23,10.44,16.65,70.16,2.98,21.77,0
2025-12-19,1.4,30.32,56.57,5.27,27.33,0
2021-09-30,106.4,24.96,64.7,9.17,26.02,1
2025-09-15,40.21,17.74,85.62,5.76,25.81,0
2020-06-13,26.38,39.51,74.18,9.59,28.64,0
2025-01-14,35.38,21.79,75.45,2.13,30.45,0
2023-10-26,136.63,36.44,69.02,10.12,21.46,1
2022-08-08,6.94,25.18,75.86,7.94,30.45,0
2021-01-02,4.7,29.9,56.64,2.54,27.09,0
2023-07-15,34.08,27.35,70.07,8.09,22.87,0
2024-06-23,8.71,14.67,91.64,8.89,16.81,1
2026-03-02,19.54,42.02,86.44,4.23,19.59,0
2021-04-06,11.37,53.92,83.09,2.69,32.4,0
2025-06-03,83.67,17.77,78.05,8.04,21.86,1
2022-03-03,41.67,32.23,80.99,5.34,34.12,0
2025-01-02,10.88,51.46,77.08,4.32,22.78,0
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2020-11-20,33.44,35.31,69.97,6.04,15.32,0
2021-07-27,63.07,35.02,69.91,5.66,25.81,0
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2026-06-17,2.73,48.06,92.46,3.35,25.02,1
2020-11-15,15.03,24.71,62.12,4.8,27.4,0
2026-09-29,45.34,39.62,74.55,2.0,26.31,0
2022-01-01,23.13,50.23,62.02,4.4,26.08,0
2026-10-20,21.08,38.73,84.79,3.13,22.75,0
2025-07-24,45.98,44.02,86.52,2.69,21.83,0
2021-12-21,28.91,38.19,82.3,6.18,28.01,0
2022-02-26,6.93,27.4,76.51,5.97,24.75,0
2022-07-22,60.16,36.6,91.37,3.22,31.72,1
2023-08-20,30.39,12.02,84.56,3.07,26.57,0
2021-03-12,54.51,23.44,96.11,8.27,27.93,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2023-10-26,136.63,36.44,69.02,10.12,21.46,1
2022-10-21,34.57,28.27,70.76,2.1,28.33,0
2020-01-14,20.88,49.45,70.86,3.27,26.97,0
2022-07-07,14.49,16.5,86.21,5.84,31.74,0
2022-04-30,41.06,36.09,69.18,4.48,31.11,0
2021-06-22,39.82,30.31,71.42,4.24,29.67,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2021-03-01,7.51,39.7,85.22,2.23,25.16,0
2021-10-04,71.85,33.1,82.5,8.98,25.64,1
2021-08-04,75.94,30.81,74.51,8.15,27.65,1
2020-08-02,29.6,30.02,66.46,1.67,30.51,0
2021-07-06,78.61,20.06,86.89,9.27,27.78,1
2021-04-22,29.82,17.26,52.58,3.05,33.11,0
2025-03-14,99.88,45.01,72.0,4.82,15.01,1
2022-10-04,29.36,55.01,94.85,2.16,31.54,1
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2024-06-23,8.71,14.67,91.64,8.89,16.81,1
2021-01-11,115.28,36.45,67.28,8.25,13.75,1
2022-11-27,70.49,45.4,69.79,4.67,35.95,1
2025-06-09,51.92,31.45,72.86,4.96,25.0,0
2024-12-05,32.82,43.92,80.16,3.06,28.33,0
2020-12-17,66.6,39.68,78.97,8.76,30.2,1
2024-06-24,26.69,45.79,71.75,9.07,29.64,1
2021-07-31,46.65,32.02,67.69,3.84,28.66,0
2024-02-20,46.36,38.17,81.46,3.44,25.01,0
2026-07-21,2.55,23.69,77.8,4.67,23.43,0
2024-05-24,75.48,30.35,86.46,7.83,25.99,1
2026-09-26,80.64,29.78,70.2,10.7,21.11,1
2025-07-22,32.15,41.12,73.85,0.62,23.57,0
2021-10-29,30.85,25.71,89.56,5.75,32.77,0
2024-05-15,14.17,45.3,85.22,6.41,24.69,1
2020-11-25,10.12,39.49,72.69,3.43,27.98,0
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2022-11-19,15.19,40.23,86.38,9.91,25.76,1
2023-10-23,32.18,19.01,69.9,4.07,28.84,0
2021-03-20,23.59,19.92,62.64,6.16,29.0,0
2025-08-18,4.8,45.94,88.76,5.21,24.94,1
2020-04-21,35.56,5.0,88.53,4.23,32.06,0
2020-05-28,14.36,36.93,86.87,2.23,17.7,0
2026-04-03,58.6,21.63,85.78,4.6,24.68,0
2024-05-23,204.15,48.69,90.15,8.81,28.71,1
2020-04-03,29.77,47.26,66.59,3.58,26.86,0
2024-02-28,11.54,45.33,86.79,3.05,32.9,1
2026-06-20,32.73,40.11,73.8,3.93,21.64,0
2021-07-06,78.61,20.06,86.89,9.27,27.78,1
2026-03-27,14.98,28.73,84.37,3.18,24.14,0
2021-10-23,19.22,47.31,73.04,8.62,27.05,1
2025-08-17,23.0,14.57,78.02,5.39,24.32,0
2025-02-04,3.87,37.55,72.37,3.52,25.59,0
2021-08-25,62.38,34.36,85.73,5.9,36.09,1
2026-07-23,84.89,22.83,76.15,4.47,24.15,0
2020-01-02,22.42,24.49,78.23,4.14,32.19,0
2026-05-28,61.51,21.94,88.36,0.78,24.77,1
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2025-08-20,35.91,44.31,95.36,3.51,33.97,0
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2021-10-26,62.53,35.56,89.93,7.41,24.67,1
2022-07-18,28.96,27.22,96.59,9.84,31.22,1
2023-03-13,9.46,35.24,84.98,2.04,20.35,0
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2021-09-11,18.83,27.89,95.44,4.08,25.25,0
2024-11-17,30.91,28.15,76.44,4.37,36.95,0
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2025-08-15,155.07,32.45,91.06,8.02,33.28,1
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2024-07-17,10.73,41.67,88.8,5.31,33.18,0
2021-05-26,62.45,33.83,71.89,9.22,22.77,1
2020-08-08,95.9,21.32,55.83,4.55,27.87,0
2022-03-27,33.57,26.71,90.93,5.91,37.95,0
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2023-09-20,76.49,22.63,91.3,3.85,25.17,1
2025-11-20,40.96,23.47,64.73,2.61,18.94,0
2026-04-01,72.74,34.42,94.24,3.84,26.32,1
2025-02-10,64.94,38.09,95.46,3.92,29.22,1
2026-08-13,28.57,12.06,89.34,8.61,25.21,1
2021-04-27,35.8,45.98,92.45,6.56,23.2,1
2024-07-08,27.1,45.91,79.24,3.82,34.37,0
2020-06-20,14.78,25.31,60.21,1.32,27.72,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2021-09-14,50.73,52.76,86.04,5.08,33.53,1
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2023-11-08,11.01,34.42,76.5,2.08,33.56,0
2025-10-21,50.91,41.06,69.84,5.43,30.34,0
2020-10-13,46.25,33.07,63.82,4.66,24.91,0
2020-03-16,6.49,43.12,72.02,3.37,33.4,0
2026-08-27,45.25,56.67,85.45,3.24,29.1,1
2023-02-19,12.25,58.24,67.16,2.4,30.24,0
2021-02-14,27.28,39.83,59.86,2.02,28.47,0
2021-09-03,54.89,23.41,56.72,2.51,24.84,0
2023-12-04,30.84,51.05,53.38,2.09,28.25,0
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2025-03-14,99.88,45.01,72.0,4.82,15.01,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2023-12-29,65.12,22.03,79.17,8.63,29.2,1
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2021-11-21,93.8,24.86,72.0,8.25,35.35,1
2023-01-24,40.06,45.68,91.65,5.47,31.5,1
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2025-06-03,83.67,17.77,78.05,8.04,21.86,1
2025-01-30,21.93,34.39,92.38,4.03,34.36,0
2025-05-31,30.98,27.42,63.44,4.87,24.74,0
2023-08-13,15.99,20.79,80.84,3.76,17.78,0
2021-09-30,106.4,24.96,64.7,9.17,26.02,1
2026-07-03,10.48,25.34,72.93,2.26,31.46,0
2022-04-24,68.33,19.04,100.0,6.03,27.45,1
2021-07-04,41.4,33.34,69.38,5.55,20.73,0
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2021-01-28,35.72,33.05,74.9,5.17,19.4,0
2024-06-30,9.11,21.16,86.21,5.97,36.69,0
2020-09-24,85.61,17.36,70.81,8.2,32.21,1
2025-09-01,2.1,12.35,76.07,2.86,27.56,0
2026-05-28,61.51,21.94,88.36,0.78,24.77,1
2020-12-29,52.74,17.81,75.78,6.89,37.69,0
2020-12-17,66.6,39.68,78.97,8.76,30.2,1
2026-06-26,17.56,22.8,81.37,3.69,34.82,0
2021-08-06,14.39,55.39,40.0,8.02,35.98,1
2024-12-01,34.56,25.08,83.84,5.61,37.39,0
2023-01-11,36.31,22.17,59.7,5.35,26.33,0
2021-09-10,18.84,28.76,56.27,2.04,33.52,0
2021-06-27,7.75,27.8,75.3,1.92,29.14,0
2026-06-17,2.73,48.06,92.46,3.35,25.02,1
2021-04-27,35.8,45.98,92.45,6.56,23.2,1
2023-12-02,117.84,50.54,90.9,6.62,24.79,1
2023-02-15,28.13,43.34,73.86,3.36,40.0,0
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2026-08-13,28.57,12.06,89.34,8.61,25.21,1
2024-06-24,26.69,45.79,71.75,9.07,29.64,1
2023-09-17,21.77,15.0,87.43,4.92,32.1,0
2025-03-20,22.9,16.61,65.13,4.34,25.95,0
2022-04-10,56.07,11.93,46.5,4.4,26.65,0
2022-04-11,14.95,27.25,80.45,4.54,20.63,0
2026-08-27,45.25,56.67,85.45,3.24,29.1,1
2025-09-18,12.99,29.98,84.11,4.32,29.61,0
2021-03-12,54.51,23.44,96.11,8.27,27.93,1
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2024-05-29,17.78,30.44,80.09,3.28,35.95,0
2024-01-20,10.77,41.4,69.0,4.1,22.12,0
2024-05-24,75.48,30.35,86.46,7.83,25.99,1
2021-05-07,78.4,29.42,84.85,8.66,26.06,1
2020-03-28,28.75,26.9,70.67,5.39,30.88,0
2022-07-02,6.21,23.67,77.88,3.04,29.8,0
2026-10-14,10.66,46.08,73.79,5.43,28.59,0
2020-01-21,44.55,34.11,62.28,3.64,31.97,0
2025-03-14,99.88,45.01,72.0,4.82,15.01,1
2022-11-19,15.19,40.23,86.38,9.91,25.76,1
2022-04-24,68.33,19.04,100.0,6.03,27.45,1
2024-07-03,32.47,16.8,86.94,4.0,27.03,0
2022-10-24,48.37,15.49,79.66,1.94,26.69,0
2024-12-02,13.32,15.87,61.34,6.09,34.2,0
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2026-08-13,28.57,12.06,89.34,8.61,25.21,1
2023-03-02,38.92,24.36,75.54,1.62,24.87,0
2025-08-09,65.0,41.56,90.43,5.96,23.85,1
2022-04-23,114.47,18.74,94.03,5.84,25.71,1
2022-07-21,60.18,29.63,68.7,2.67,31.95,0
2021-10-04,71.85,33.1,82.5,8.98,25.64,1
2021-05-26,62.45,33.83,71.89,9.22,22.77,1
2024-02-23,85.52,52.02,68.16,5.26,22.64,1
2021-06-23,23.13,46.08,62.75,5.33,25.67,0
2022-02-13,4.96,38.58,67.04,7.87,26.74,0
2024-03-08,76.73,30.75,71.48,3.86,17.23,0
2021-05-26,62.45,33.83,71.89,9.22,22.77,1
2022-07-22,60.16,36.6,91.37,3.22,31.72,1
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2022-05-18,77.42,32.4,88.3,4.61,25.85,1
2026-02-15,33.42,34.14,81.73,6.12,25.27,0
2022-05-10,82.13,16.69,80.85,9.27,26.55,1
2022-08-12,28.64,30.83,74.27,1.9,22.76,0
2023-10-26,136.63,36.44,69.02,10.12,21.46,1
2020-09-10,71.66,32.92,88.68,7.58,23.85,1
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2024-06-23,8.71,14.67,91.64,8.89,16.81,1
2022-09-26,13.85,30.13,75.6,2.38,27.47,0
2020-04-06,81.33,33.56,88.42,3.17,30.46,1
2025-03-14,99.88,45.01,72.0,4.82,15.01,1
2022-01-22,19.02,23.59,71.14,5.07,33.23,0
2023-01-24,40.06,45.68,91.65,5.47,31.5,1
2021-12-23,41.37,20.34,75.22,3.71,19.8,0
2022-01-10,25.2,16.64,81.94,4.21,26.15,0
2026-10-17,8.27,44.44,83.29,3.35,21.95,0
2026-07-08,4.14,21.4,71.11,2.7,23.63,0
2021-05-10,30.95,14.01,79.51,4.75,24.46,0
2020-01-22,8.03,27.69,63.47,0.05,25.48,0
2020-09-24,85.61,17.36,70.81,8.2,32.21,1
2022-07-20,28.41,27.97,71.2,7.92,20.93,0
2021-08-25,62.38,34.36,85.73,5.9,36.09,1
2022-08-23,42.21,50.83,84.08,3.48,15.42,0
2022-07-18,28.96,27.22,96.59,9.84,31.22,1
2021-11-21,93.8,24.86,72.0,8.25,35.35,1
2026-06-18,23.09,23.67,85.27,4.1,27.94,0
2024-12-27,63.76,57.8,93.69,2.59,21.85,1
2023-08-19,17.82,16.18,96.93,2.73,31.34,0
2021-05-21,80.52,37.16,69.71,1.66,22.47,0
2023-11-20,91.17,41.66,97.1,7.41,21.16,1
2024-06-03,80.6,36.83,76.85,8.3,19.46,1
2023-07-04,34.01,57.03,68.59,3.4,34.62,0
2020-10-17,21.49,36.28,78.55,2.25,33.31,0
2022-11-08,44.22,29.97,84.48,1.19,28.3,0
2026-01-01,87.85,35.68,77.86,5.33,29.8,0
2023-07-30,2.19,31.84,85.31,7.33,32.96,0
2025-04-10,67.88,14.93,72.18,10.24,23.43,1
2021-08-21,24.26,27.26,86.02,5.43,26.78,0
2024-02-16,35.98,30.69,82.1,2.75,31.62,0
2022-11-13,19.5,10.43,76.54,5.26,24.33,0
2022-05-10,82.13,16.69,80.85,9.27,26.55,1
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2021-09-05,35.42,35.36,75.89,6.21,26.11,0
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
2023-11-14,7.69,37.71,88.99,2.06,27.49,0
2022-11-29,19.08,27.46,83.46,3.64,28.29,0
2021-12-11,34.02,31.8,77.1,1.67,38.52,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2025-06-03,83.67,17.77,78.05,8.04,21.86,1
2021-04-10,46.49,35.67,75.02,1.93,19.66,0
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2021-04-27,35.8,45.98,92.45,6.56,23.2,1
2021-01-09,53.78,19.73,73.9,2.84,25.65,0
2025-12-12,40.39,41.91,91.64,6.02,19.99,0
2021-08-06,14.39,55.39,40.0,8.02,35.98,1
2020-09-03,76.73,6.8,89.36,4.93,27.05,1
2024-11-12,67.62,39.78,54.86,4.25,26.13,0
2023-09-20,76.49,22.63,91.3,3.85,25.17,1
2024-06-17,20.81,20.82,91.48,4.08,33.22,0
2023-08-01,16.83,10.95,65.3,2.96,26.62,0
2025-09-23,22.2,6.22,53.08,3.82,14.05,0
2020-11-03,25.94,30.93,78.01,6.63,20.78,0
2024-06-16,15.03,28.41,71.44,3.49,37.9,0
2025-10-20,35.52,20.63,70.2,4.58,39.08,0
2021-09-08,5.35,39.08,84.45,4.56,29.41,0
2024-12-24,66.88,42.73,76.21,8.03,33.65,1
2026-02-19,34.73,23.71,70.66,2.53,22.95,0
2022-09-03,74.91,25.16,87.78,5.54,25.39,1
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2026-08-13,28.57,12.06,89.34,8.61,25.21,1
2021-03-18,39.08,45.29,84.48,2.96,34.42,0
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2023-01-15,42.64,26.6,58.83,3.93,29.98,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2024-06-03,80.6,36.83,76.85,8.3,19.46,1
2021-08-05,29.03,25.19,77.35,3.19,28.37,0
2023-05-20,91.69,15.95,74.14,9.04,26.54,1
2025-08-09,65.0,41.56,90.43,5.96,23.85,1
2025-03-24,89.55,27.19,97.41,8.34,21.84,1
2020-09-03,76.73,6.8,89.36,4.93,27.05,1
2026-03-20,61.55,27.18,76.3,8.69,34.89,1
2020-11-27,73.54,28.58,94.44,9.58,26.91,1
2023-06-07,21.51,23.16,88.74,1.17,27.86,0
2024-12-08,13.59,16.42,68.94,4.96,29.03,0
2026-05-03,30.46,48.71,88.97,6.15,29.7,1
2026-03-20,61.55,27.18,76.3,8.69,34.89,1
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2024-11-26,7.72,28.94,77.67,2.56,28.66,0
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2021-03-12,54.51,23.44,96.11,8.27,27.93,1
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2026-03-01,18.21,28.36,71.93,2.68,28.92,0
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2023-09-08,37.27,42.71,73.16,7.58,26.94,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2020-04-06,81.33,33.56,88.42,3.17,30.46,1
2026-02-08,36.41,50.64,100.0,5.56,32.18,1
2026-01-04,26.72,5.07,59.7,1.93,30.09,0
2025-06-16,20.85,29.25,91.08,0.0,22.91,0
2024-12-30,73.54,37.34,54.98,8.21,22.78,1
2024-08-01,0.49,52.92,60.57,2.68,23.34,0
2023-11-11,49.06,42.45,74.76,0.0,31.45,0
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2026-03-26,3.36,21.36,84.95,4.21,26.24,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2022-09-17,60.09,17.6,96.21,2.08,24.79,1
2026-07-22,19.34,34.32,77.92,4.65,26.21,0
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2023-04-11,25.41,25.52,84.21,5.79,32.59,0
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2022-10-23,25.37,29.36,69.62,6.53,22.88,0
2022-04-14,11.45,30.62,60.84,4.72,30.38,0
2020-03-15,63.19,46.35,76.03,5.64,25.67,1
2024-12-03,38.6,24.83,64.19,5.04,32.8,0
2020-02-06,12.02,37.92,77.36,5.18,31.07,0
2021-04-17,17.71,25.76,92.26,3.0,30.11,0
2022-08-19,16.0,26.16,80.81,2.77,29.88,0
2020-03-15,63.19,46.35,76.03,5.64,25.67,1
2023-06-13,29.05,49.42,64.76,4.42,28.56,0
2023-08-28,6.12,12.06,70.64,3.47,23.51,0
2024-02-15,69.14,15.73,87.66,3.63,28.47,1
2020-02-07,19.48,24.29,65.61,4.6,28.32,0
2022-10-25,30.98,30.76,75.79,5.17,25.36,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2022-11-03,8.28,36.9,75.9,1.28,36.18,0
2025-08-09,65.0,41.56,90.43,5.96,23.85,1
2024-01-28,5.29,51.79,65.73,3.76,30.13,0
2024-07-01,16.09,31.32,90.7,4.99,27.97,0
2020-02-09,21.57,17.71,72.94,5.47,25.78,0
2024-04-11,22.81,37.45,89.55,5.44,22.83,0
2024-06-23,8.71,14.67,91.64,8.89,16.81,1
2020-06-24,31.44,35.78,66.56,4.64,29.62,0
2023-11-21,81.55,13.33,67.13,4.12,26.68,0
2020-09-03,76.73,6.8,89.36,4.93,27.05,1
2026-06-21,54.84,60.0,90.14,9.16,32.64,1
2020-09-03,76.73,6.8,89.36,4.93,27.05,1
2026-06-17,2.73,48.06,92.46,3.35,25.02,1
2025-03-14,99.88,45.01,72.0,4.82,15.01,1
2020-09-03,76.73,6.8,89.36,4.93,27.05,1
2024-09-20,33.31,56.38,81.19,2.95,25.06,0
2023-09-13,36.34,33.21,77.31,2.96,29.89,0
2023-12-17,29.32,34.47,79.78,2.65,19.74,0
2025-07-30,57.16,37.07,71.33,5.13,29.47,0
2021-08-30,43.12,30.5,70.82,3.91,33.86,0
2025-08-15,155.07,32.45,91.06,8.02,33.28,1
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2025-11-07,21.05,20.76,74.36,2.91,28.49,0
2022-07-28,18.16,32.49,71.2,6.68,23.28,0
2020-12-17,66.6,39.68,78.97,8.76,30.2,1
2022-03-30,25.41,7.99,75.7,7.31,21.51,0
2020-06-14,18.26,35.27,84.91,3.91,31.54,0
2020-01-03,20.73,31.68,61.36,6.03,29.64,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2026-01-28,15.38,35.18,65.09,0.0,26.3,0
2022-06-12,28.57,18.1,86.71,5.37,29.31,0
2024-12-27,63.76,57.8,93.69,2.59,21.85,1
2026-08-13,28.57,12.06,89.34,8.61,25.21,1
2022-09-03,74.91,25.16,87.78,5.54,25.39,1
2024-08-06,34.75,31.29,79.09,3.52,28.89,0
2025-02-13,10.59,38.8,64.42,4.14,27.84,0
2025-07-10,9.04,26.31,60.16,6.77,23.86,0
2023-01-04,24.64,39.52,65.54,3.06,24.91,0
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
2024-06-13,48.44,21.29,73.62,0.01,25.64,0
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2023-12-27,40.3,45.9,94.84,6.69,23.69,1
2023-02-01,61.69,21.94,71.14,8.14,30.38,1
2020-02-26,13.72,28.12,71.91,6.57,23.63,0
2025-03-06,7.39,27.71,83.26,5.83,37.91,0
2025-07-08,21.63,28.23,56.74,6.26,23.58,0
2022-08-29,24.63,45.99,95.78,4.76,21.23,1
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2021-04-14,63.43,60.0,96.25,3.86,30.14,1
2022-08-29,24.63,45.99,95.78,4.76,21.23,1
2026-05-25,81.46,29.88,86.11,5.28,19.61,1
2022-05-17,24.47,38.03,69.51,2.77,32.36,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2023-01-24,40.06,45.68,91.65,5.47,31.5,1
2023-12-28,34.94,24.31,82.57,5.09,31.12,0
2022-07-19,18.77,19.64,75.91,3.52,32.67,0
2024-02-23,85.52,52.02,68.16,5.26,22.64,1
2024-08-17,6.73,27.34,80.23,5.42,27.86,0
2024-08-04,18.21,45.82,81.64,4.27,33.31,0
2022-03-20,15.32,21.98,74.22,7.55,24.62,0
2023-12-25,8.81,49.91,94.13,3.36,34.98,1
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2026-07-24,50.57,9.68,83.69,4.02,24.6,0
2025-05-24,48.53,29.34,68.15,4.49,27.74,0
2023-02-17,11.69,30.46,87.64,4.11,33.45,0
2021-04-27,35.8,45.98,92.45,6.56,23.2,1
2023-10-20,19.98,37.98,74.35,4.33,17.31,0
2024-03-19,21.39,40.97,80.27,5.33,23.16,0
2022-04-28,12.27,55.72,69.08,6.17,16.62,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2026-01-27,23.5,20.45,78.83,5.31,35.02,0
2025-11-24,62.86,37.15,72.84,9.16,25.5,1
2024-06-23,8.71,14.67,91.64,8.89,16.81,1
2026-06-12,19.77,22.71,62.41,3.73,35.82,0
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2022-10-14,71.02,13.29,82.89,6.32,33.86,0
2021-04-07,64.79,9.01,72.36,8.16,29.88,1
2021-02-18,28.46,30.83,75.91,8.61,24.14,0
2026-04-01,72.74,34.42,94.24,3.84,26.32,1
2023-10-26,136.63,36.44,69.02,10.12,21.46,1
2020-09-24,85.61,17.36,70.81,8.2,32.21,1
2022-01-11,7.23,37.24,86.67,5.16,28.4,0
2021-03-24,44.88,43.78,52.54,8.25,25.77,0
2020-11-01,37.76,36.2,88.95,4.05,30.41,0
2022-07-22,60.16,36.6,91.37,3.22,31.72,1
2020-05-31,92.73,32.51,67.76,5.84,27.6,0
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2025-11-10,6.59,33.86,77.73,3.94,25.58,0
2024-12-27,63.76,57.8,93.69,2.59,21.85,1
2023-05-09,25.37,43.91,56.2,0.01,22.82,0
2025-11-28,71.12,24.84,57.91,7.65,28.43,0
2022-08-29,24.63,45.99,95.78,4.76,21.23,1
2024-10-31,79.8,34.36,72.24,9.26,27.06,1
2020-12-20,27.18,21.48,71.87,2.15,23.91,0
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2020-11-27,73.54,28.58,94.44,9.58,26.91,1
2020-10-05,31.52,22.61,85.22,4.95,30.62,0
2025-02-24,99.83,31.82,81.84,9.06,32.12,1
2023-08-16,15.81,25.3,69.43,5.7,29.93,0
2025-02-07,28.6,14.1,65.64,5.62,26.79,0
2020-10-11,9.36,36.59,77.24,4.96,23.57,0
2022-01-03,31.76,22.21,82.13,6.43,34.01,0
2022-02-24,18.57,31.88,71.02,5.99,31.17,0
2020-09-11,6.67,13.09,94.67,1.91,31.11,0
2020-11-26,25.36,31.31,63.08,5.62,24.59,0
2021-05-13,12.51,19.68,85.16,4.74,22.33,0
2025-11-09,72.64,27.85,65.01,4.38,28.78,0
2022-10-07,25.41,17.68,74.16,0.87,30.87,0
2026-07-05,14.68,32.88,93.05,9.45,31.17,1
2022-05-05,22.72,46.85,74.43,4.65,28.28,0
2023-03-15,11.28,22.55,95.77,8.52,30.81,1
2025-07-11,43.43,14.21,87.78,5.32,25.34,0
2024-02-23,85.52,52.02,68.16,5.26,22.64,1
2023-09-21,62.43,21.66,78.7,3.56,34.83,0
2022-04-23,114.47,18.74,94.03,5.84,25.71,1
2025-03-15,46.47,43.53,64.96,4.77,33.45,0
2022-05-18,77.42,32.4,88.3,4.61,25.85,1
2020-09-19,48.43,27.34,45.46,6.61,24.48,0
2025-06-03,83.67,17.77,78.05,8.04,21.86,1
2021-07-24,19.94,22.33,84.94,3.6,31.42,0
2023-12-25,8.81,49.91,94.13,3.36,34.98,1
2022-02-14,14.15,35.54,76.92,2.35,28.12,0
2020-11-19,17.84,55.49,76.26,4.04,25.9,0
2020-04-06,81.33,33.56,88.42,3.17,30.46,1
2023-04-05,28.51,35.56,72.79,7.56,26.68,0
2024-03-04,25.85,26.37,80.27,5.29,24.73,0
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2020-01-16,27.21,24.02,59.78,3.41,31.37,0
2026-01-11,83.81,46.81,74.47,3.62,28.66,1
2022-09-17,60.09,17.6,96.21,2.08,24.79,1
